naics_code,naics_title_ours,latest_year_employment,latest_year_weight,naics_prefix_2,live_codes_in_2digit_family,matched_codes_in_2digit_family,felten_naics_code,felten_naics_title,aiie_score
4841,General freight trucking,1000083.0,0.008669884626069695,48,25,23,4811,Scheduled Air Transportation,-0.4555449
4841,General freight trucking,1000083.0,0.008669884626069695,48,25,23,4812,Nonscheduled Air Transportation,0.1134526
4841,General freight trucking,1000083.0,0.008669884626069695,48,25,23,4821,Rail Transportation,-0.5922358
4841,General freight trucking,1000083.0,0.008669884626069695,48,25,23,4831,"Deep Sea, Coastal, and Great Lakes Water Transportation",-0.3280049
4841,General freight trucking,1000083.0,0.008669884626069695,48,25,23,4832,Inland Water Transportation,-0.8718479
4841,General freight trucking,1000083.0,0.008669884626069695,48,25,23,4840,Truck Transportation,-1.282191
4841,General freight trucking,1000083.0,0.008669884626069695,48,25,23,4851,Urban Transit Systems,-0.1201694
4841,General freight trucking,1000083.0,0.008669884626069695,48,25,23,4852,Interurban and Rural Bus Transportation,-0.0462207
4841,General freight trucking,1000083.0,0.008669884626069695,48,25,23,4853,Taxi and Limousine Service,1.369857
4841,General freight trucking,1000083.0,0.008669884626069695,48,25,23,4854,School and Employee Bus Transportation,0.076602
4841,General freight trucking,1000083.0,0.008669884626069695,48,25,23,4855,Charter Bus Industry,0.0093568
4841,General freight trucking,1000083.0,0.008669884626069695,48,25,23,4859,Other Transit and Ground Passenger Transportation,0.9623069
4841,General freight trucking,1000083.0,0.008669884626069695,48,25,23,4861,Pipeline Transportation of Crude Oil,-0.1340503
4841,General freight trucking,1000083.0,0.008669884626069695,48,25,23,4862,Pipeline Transportation of Natural Gas,-0.0901119
4841,General freight trucking,1000083.0,0.008669884626069695,48,25,23,4869,Other Pipeline Transportation,-0.0393555
4841,General freight trucking,1000083.0,0.008669884626069695,48,25,23,4871,"Scenic and Sightseeing Transportation, Land",0.4042215
4841,General freight trucking,1000083.0,0.008669884626069695,48,25,23,4872,"Scenic and Sightseeing Transportation, Water",-0.6679308
4841,General freight trucking,1000083.0,0.008669884626069695,48,25,23,4879,"Scenic and Sightseeing Transportation, Other",0.1866125
4841,General freight trucking,1000083.0,0.008669884626069695,48,25,23,4881,Support Activities for Air Transportation,-0.3353398
4841,General freight trucking,1000083.0,0.008669884626069695,48,25,23,4882,Support Activities for Rail Transportation,-1.474989
4841,General freight trucking,1000083.0,0.008669884626069695,48,25,23,4883,Support Activities for Water Transportation,-1.411064
4841,General freight trucking,1000083.0,0.008669884626069695,48,25,23,4884,Support Activities for Road Transportation,-0.9504591
4841,General freight trucking,1000083.0,0.008669884626069695,48,25,23,4885,Freight Transportation Arrangement,1.024609
4841,General freight trucking,1000083.0,0.008669884626069695,48,25,23,4889,Other Support Activities for Transportation,-1.105623
4244,Grocery and related product wholesalers,784814.0,0.006803682127307695,42,19,6,4230,"Merchant Wholesalers, Durable Goods (4232, 4233, 4235, 4236, 4237, and 4239 only)",0.2424777
4244,Grocery and related product wholesalers,784814.0,0.006803682127307695,42,19,6,4231,Motor Vehicle and Motor Vehicle Parts and Supplies Merchant Wholesalers,-0.1601646
4244,Grocery and related product wholesalers,784814.0,0.006803682127307695,42,19,6,4234,Professional and Commercial Equipment and Supplies Merchant Wholesalers,1.041147
4244,Grocery and related product wholesalers,784814.0,0.006803682127307695,42,19,6,4238,"Machinery, Equipment, and Supplies Merchant Wholesalers",0.2607571
4244,Grocery and related product wholesalers,784814.0,0.006803682127307695,42,19,6,4240,"Merchant Wholesalers, Nondurable Goods (4244 and 4248 only)",-0.358483
4244,Grocery and related product wholesalers,784814.0,0.006803682127307695,42,19,6,4240,"Merchant Wholesalers, Nondurable Goods (4241, 4247, and 4249 only)",0.6838242
4244,Grocery and related product wholesalers,784814.0,0.006803682127307695,42,19,6,4240,"Merchant Wholesalers, Nondurable Goods (4242 and 4246 only)",-0.0027297
4244,Grocery and related product wholesalers,784814.0,0.006803682127307695,42,19,6,4243,"Apparel, Piece Goods, and Notions Merchant Wholesalers",0.6573116
4244,Grocery and related product wholesalers,784814.0,0.006803682127307695,42,19,6,4245,Farm Product Raw Material Merchant Wholesalers,-0.7109669
4244,Grocery and related product wholesalers,784814.0,0.006803682127307695,42,19,6,4251,Wholesale Electronic Markets and Agents and Brokers,0.9876717
4842,Specialized freight trucking,417587.0,0.003620130640503404,48,25,23,4811,Scheduled Air Transportation,-0.4555449
4842,Specialized freight trucking,417587.0,0.003620130640503404,48,25,23,4812,Nonscheduled Air Transportation,0.1134526
4842,Specialized freight trucking,417587.0,0.003620130640503404,48,25,23,4821,Rail Transportation,-0.5922358
4842,Specialized freight trucking,417587.0,0.003620130640503404,48,25,23,4831,"Deep Sea, Coastal, and Great Lakes Water Transportation",-0.3280049
4842,Specialized freight trucking,417587.0,0.003620130640503404,48,25,23,4832,Inland Water Transportation,-0.8718479
4842,Specialized freight trucking,417587.0,0.003620130640503404,48,25,23,4840,Truck Transportation,-1.282191
4842,Specialized freight trucking,417587.0,0.003620130640503404,48,25,23,4851,Urban Transit Systems,-0.1201694
4842,Specialized freight trucking,417587.0,0.003620130640503404,48,25,23,4852,Interurban and Rural Bus Transportation,-0.0462207
4842,Specialized freight trucking,417587.0,0.003620130640503404,48,25,23,4853,Taxi and Limousine Service,1.369857
4842,Specialized freight trucking,417587.0,0.003620130640503404,48,25,23,4854,School and Employee Bus Transportation,0.076602
4842,Specialized freight trucking,417587.0,0.003620130640503404,48,25,23,4855,Charter Bus Industry,0.0093568
4842,Specialized freight trucking,417587.0,0.003620130640503404,48,25,23,4859,Other Transit and Ground Passenger Transportation,0.9623069
4842,Specialized freight trucking,417587.0,0.003620130640503404,48,25,23,4861,Pipeline Transportation of Crude Oil,-0.1340503
4842,Specialized freight trucking,417587.0,0.003620130640503404,48,25,23,4862,Pipeline Transportation of Natural Gas,-0.0901119
4842,Specialized freight trucking,417587.0,0.003620130640503404,48,25,23,4869,Other Pipeline Transportation,-0.0393555
4842,Specialized freight trucking,417587.0,0.003620130640503404,48,25,23,4871,"Scenic and Sightseeing Transportation, Land",0.4042215
4842,Specialized freight trucking,417587.0,0.003620130640503404,48,25,23,4872,"Scenic and Sightseeing Transportation, Water",-0.6679308
4842,Specialized freight trucking,417587.0,0.003620130640503404,48,25,23,4879,"Scenic and Sightseeing Transportation, Other",0.1866125
4842,Specialized freight trucking,417587.0,0.003620130640503404,48,25,23,4881,Support Activities for Air Transportation,-0.3353398
4842,Specialized freight trucking,417587.0,0.003620130640503404,48,25,23,4882,Support Activities for Rail Transportation,-1.474989
4842,Specialized freight trucking,417587.0,0.003620130640503404,48,25,23,4883,Support Activities for Water Transportation,-1.411064
4842,Specialized freight trucking,417587.0,0.003620130640503404,48,25,23,4884,Support Activities for Road Transportation,-0.9504591
4842,Specialized freight trucking,417587.0,0.003620130640503404,48,25,23,4885,Freight Transportation Arrangement,1.024609
4842,Specialized freight trucking,417587.0,0.003620130640503404,48,25,23,4889,Other Support Activities for Transportation,-1.105623
4491,NAICS 4491 Furniture and home furnishings retailers,388899.0,0.0033714296325343777,44,18,17,4411,Automobile Dealers,-0.1668894
4491,NAICS 4491 Furniture and home furnishings retailers,388899.0,0.0033714296325343777,44,18,17,4412,Other Motor Vehicle Dealers,-0.1300993
4491,NAICS 4491 Furniture and home furnishings retailers,388899.0,0.0033714296325343777,44,18,17,4413,"Automotive Parts, Accessories, and Tire Stores",-0.6871853
4491,NAICS 4491 Furniture and home furnishings retailers,388899.0,0.0033714296325343777,44,18,17,4421,Furniture Stores,-0.0112289
4491,NAICS 4491 Furniture and home furnishings retailers,388899.0,0.0033714296325343777,44,18,17,4422,Home Furnishings Stores,0.049807
4491,NAICS 4491 Furniture and home furnishings retailers,388899.0,0.0033714296325343777,44,18,17,4431,Electronics and Appliance Stores,0.3619018
4491,NAICS 4491 Furniture and home furnishings retailers,388899.0,0.0033714296325343777,44,18,17,4441,Building Material and Supplies Dealers,0.1045359
4491,NAICS 4491 Furniture and home furnishings retailers,388899.0,0.0033714296325343777,44,18,17,4442,Lawn and Garden Equipment and Supplies Stores,-0.4641636
4491,NAICS 4491 Furniture and home furnishings retailers,388899.0,0.0033714296325343777,44,18,17,4450,Food and Beverage Stores (4451 and 4452 only),-0.4066956
4491,NAICS 4491 Furniture and home furnishings retailers,388899.0,0.0033714296325343777,44,18,17,4453,"Beer, Wine, and Liquor Stores",-0.0185797
4491,NAICS 4491 Furniture and home furnishings retailers,388899.0,0.0033714296325343777,44,18,17,4461,Health and Personal Care Stores,0.3257251
4491,NAICS 4491 Furniture and home furnishings retailers,388899.0,0.0033714296325343777,44,18,17,4471,Gasoline Stations,-0.3108229
4491,NAICS 4491 Furniture and home furnishings retailers,388899.0,0.0033714296325343777,44,18,17,4481,Clothing Stores,0.2268381
4491,NAICS 4491 Furniture and home furnishings retailers,388899.0,0.0033714296325343777,44,18,17,4482,Shoe Stores,0.2810808
4491,NAICS 4491 Furniture and home furnishings retailers,388899.0,0.0033714296325343777,44,18,17,4483,"Jewelry, Luggage, and Leather Goods Stores",0.3828857
4236,Electric goods merchant wholesalers,355269.0,0.003079885610713465,42,19,6,4230,"Merchant Wholesalers, Durable Goods (4232, 4233, 4235, 4236, 4237, and 4239 only)",0.2424777
4236,Electric goods merchant wholesalers,355269.0,0.003079885610713465,42,19,6,4231,Motor Vehicle and Motor Vehicle Parts and Supplies Merchant Wholesalers,-0.1601646
4236,Electric goods merchant wholesalers,355269.0,0.003079885610713465,42,19,6,4234,Professional and Commercial Equipment and Supplies Merchant Wholesalers,1.041147
4236,Electric goods merchant wholesalers,355269.0,0.003079885610713465,42,19,6,4238,"Machinery, Equipment, and Supplies Merchant Wholesalers",0.2607571
4236,Electric goods merchant wholesalers,355269.0,0.003079885610713465,42,19,6,4240,"Merchant Wholesalers, Nondurable Goods (4244 and 4248 only)",-0.358483
4236,Electric goods merchant wholesalers,355269.0,0.003079885610713465,42,19,6,4240,"Merchant Wholesalers, Nondurable Goods (4241, 4247, and 4249 only)",0.6838242
4236,Electric goods merchant wholesalers,355269.0,0.003079885610713465,42,19,6,4240,"Merchant Wholesalers, Nondurable Goods (4242 and 4246 only)",-0.0027297
4236,Electric goods merchant wholesalers,355269.0,0.003079885610713465,42,19,6,4243,"Apparel, Piece Goods, and Notions Merchant Wholesalers",0.6573116
4236,Electric goods merchant wholesalers,355269.0,0.003079885610713465,42,19,6,4245,Farm Product Raw Material Merchant Wholesalers,-0.7109669
4236,Electric goods merchant wholesalers,355269.0,0.003079885610713465,42,19,6,4251,Wholesale Electronic Markets and Agents and Brokers,0.9876717
5231,Securities and commodity contracts brokerage,349932.0,0.0030336182766528583,52,11,9,5211,Monetary Authorities-Central Bank,1.770347
5231,Securities and commodity contracts brokerage,349932.0,0.0030336182766528583,52,11,9,5220,Credit Intermediation and Related Activities (5221 And 5223 only),1.888684
5231,Securities and commodity contracts brokerage,349932.0,0.0030336182766528583,52,11,9,5222,Nondepository Credit Intermediation,2.113345
5231,Securities and commodity contracts brokerage,349932.0,0.0030336182766528583,52,11,9,5230,"Securities, Commodity Contracts, and Other Financial Investments and Related Activities",2.218665
5231,Securities and commodity contracts brokerage,349932.0,0.0030336182766528583,52,11,9,5241,Insurance Carriers,2.058794
5231,Securities and commodity contracts brokerage,349932.0,0.0030336182766528583,52,11,9,5242,"Agencies, Brokerages, and Other Insurance Related Activities",2.120996
5231,Securities and commodity contracts brokerage,349932.0,0.0030336182766528583,52,11,9,5251,Insurance and Employee Benefit Funds,2.180309
5231,Securities and commodity contracts brokerage,349932.0,0.0030336182766528583,52,11,9,5259,Other Investment Pools and Funds,2.07022
5312,Offices of real estate agents and brokers,339603.0,0.0029440744704860963,53,8,5,5310,Real Estate,0.5238351
5312,Offices of real estate agents and brokers,339603.0,0.0029440744704860963,53,8,5,5320,"Rental and Leasing Services (5322, 5323, and 5324 only)",-0.2705971
5312,Offices of real estate agents and brokers,339603.0,0.0029440744704860963,53,8,5,5321,Automotive Equipment Rental and Leasing,-0.1278947
5312,Offices of real estate agents and brokers,339603.0,0.0029440744704860963,53,8,5,5331,Lessors of Nonfinancial Intangible Assets (except Copyrighted Works),1.911472
3323,Architectural and structural metals mfg.,338376.0,0.00293343740492635,33,43,32,3311,Iron and Steel Mills and Ferroalloy Manufacturing,-0.9913391
3323,Architectural and structural metals mfg.,338376.0,0.00293343740492635,33,43,32,3312,Steel Product Manufacturing from Purchased Steel,-0.9156145
3323,Architectural and structural metals mfg.,338376.0,0.00293343740492635,33,43,32,3313,Alumina and Aluminum Production and Processing,-1.022397
3323,Architectural and structural metals mfg.,338376.0,0.00293343740492635,33,43,32,3314,Nonferrous Metal (except Aluminum) Production and Processing,-0.7421725
3323,Architectural and structural metals mfg.,338376.0,0.00293343740492635,33,43,32,3315,Foundries,-1.078051
3323,Architectural and structural metals mfg.,338376.0,0.00293343740492635,33,43,32,3320,Fabricated Metal Product Manufacturing (3323 and 3324 only),-0.5005816
3323,Architectural and structural metals mfg.,338376.0,0.00293343740492635,33,43,32,3320,"Fabricated Metal Product Manufacturing (3321, 3322, 3325, 3326, and 3329 only)",-0.740151
3323,Architectural and structural metals mfg.,338376.0,0.00293343740492635,33,43,32,3327,"Machine Shops; Turned Product; and Screw, Nut, and Bolt Manufacturing",-0.6099281
3323,Architectural and structural metals mfg.,338376.0,0.00293343740492635,33,43,32,3328,"Coating, Engraving, Heat Treating, and Allied Activities",-0.7753809
3323,Architectural and structural metals mfg.,338376.0,0.00293343740492635,33,43,32,3330,"Machinery Manufacturing (3331, 3332, 3334, and 3339 only)",-0.0746392
3323,Architectural and structural metals mfg.,338376.0,0.00293343740492635,33,43,32,3333,Commercial and Service Industry Machinery Manufacturing,0.3308995
3323,Architectural and structural metals mfg.,338376.0,0.00293343740492635,33,43,32,3335,Metalworking Machinery Manufacturing,-0.346932
3323,Architectural and structural metals mfg.,338376.0,0.00293343740492635,33,43,32,3336,"Engine, Turbine, and Power Transmission Equipment Manufacturing",0.1307197
3323,Architectural and structural metals mfg.,338376.0,0.00293343740492635,33,43,32,3341,Computer and Peripheral Equipment Manufacturing,1.596084
3323,Architectural and structural metals mfg.,338376.0,0.00293343740492635,33,43,32,3342,Communications Equipment Manufacturing,1.181725
3323,Architectural and structural metals mfg.,338376.0,0.00293343740492635,33,43,32,3343,Audio and Video Equipment Manufacturing,1.161132
3323,Architectural and structural metals mfg.,338376.0,0.00293343740492635,33,43,32,3344,Semiconductor and Other Electronic Component Manufacturing,0.6828295
3323,Architectural and structural metals mfg.,338376.0,0.00293343740492635,33,43,32,3345,"Navigational, Measuring, Electromedical, and Control Instruments Manufacturing",1.113945
3323,Architectural and structural metals mfg.,338376.0,0.00293343740492635,33,43,32,3346,Manufacturing and Reproducing Magnetic and Optical Media,0.1490236
3323,Architectural and structural metals mfg.,338376.0,0.00293343740492635,33,43,32,3351,Electric Lighting Equipment Manufacturing,0.5806971
3323,Architectural and structural metals mfg.,338376.0,0.00293343740492635,33,43,32,3352,Household Appliance Manufacturing,0.0281708
3323,Architectural and structural metals mfg.,338376.0,0.00293343740492635,33,43,32,3353,Electrical Equipment Manufacturing,0.332973
3323,Architectural and structural metals mfg.,338376.0,0.00293343740492635,33,43,32,3359,Other Electrical Equipment and Component Manufacturing,-0.0384073
3323,Architectural and structural metals mfg.,338376.0,0.00293343740492635,33,43,32,3361,Motor Vehicle Manufacturing,-0.3023474
3323,Architectural and structural metals mfg.,338376.0,0.00293343740492635,33,43,32,3362,Motor Vehicle Body and Trailer Manufacturing,-0.8058288
3323,Architectural and structural metals mfg.,338376.0,0.00293343740492635,33,43,32,3363,Motor Vehicle Parts Manufacturing,-0.5860924
3323,Architectural and structural metals mfg.,338376.0,0.00293343740492635,33,43,32,3364,Aerospace Product and Parts Manufacturing,0.5189539
3323,Architectural and structural metals mfg.,338376.0,0.00293343740492635,33,43,32,3365,Railroad Rolling Stock Manufacturing,-0.6623871
3323,Architectural and structural metals mfg.,338376.0,0.00293343740492635,33,43,32,3366,Ship and Boat Building,-0.6675431
3323,Architectural and structural metals mfg.,338376.0,0.00293343740492635,33,43,32,3369,Other Transportation Equipment Manufacturing,-0.1676746
3323,Architectural and structural metals mfg.,338376.0,0.00293343740492635,33,43,32,3370,Furniture and Related Product Manufacturing (3371 and 3372 only),-1.000794
3323,Architectural and structural metals mfg.,338376.0,0.00293343740492635,33,43,32,3379,Other Furniture Related Product Manufacturing,-0.5724769
3323,Architectural and structural metals mfg.,338376.0,0.00293343740492635,33,43,32,3391,Medical Equipment and Supplies Manufacturing,0.2301883
3323,Architectural and structural metals mfg.,338376.0,0.00293343740492635,33,43,32,3399,Other Miscellaneous Manufacturing,-0.068744
4237,Hardware and plumbing merchant wholesalers,299905.0,0.002599925954927173,42,19,6,4230,"Merchant Wholesalers, Durable Goods (4232, 4233, 4235, 4236, 4237, and 4239 only)",0.2424777
4237,Hardware and plumbing merchant wholesalers,299905.0,0.002599925954927173,42,19,6,4231,Motor Vehicle and Motor Vehicle Parts and Supplies Merchant Wholesalers,-0.1601646
4237,Hardware and plumbing merchant wholesalers,299905.0,0.002599925954927173,42,19,6,4234,Professional and Commercial Equipment and Supplies Merchant Wholesalers,1.041147
4237,Hardware and plumbing merchant wholesalers,299905.0,0.002599925954927173,42,19,6,4238,"Machinery, Equipment, and Supplies Merchant Wholesalers",0.2607571
4237,Hardware and plumbing merchant wholesalers,299905.0,0.002599925954927173,42,19,6,4240,"Merchant Wholesalers, Nondurable Goods (4244 and 4248 only)",-0.358483
4237,Hardware and plumbing merchant wholesalers,299905.0,0.002599925954927173,42,19,6,4240,"Merchant Wholesalers, Nondurable Goods (4241, 4247, and 4249 only)",0.6838242
4237,Hardware and plumbing merchant wholesalers,299905.0,0.002599925954927173,42,19,6,4240,"Merchant Wholesalers, Nondurable Goods (4242 and 4246 only)",-0.0027297
4237,Hardware and plumbing merchant wholesalers,299905.0,0.002599925954927173,42,19,6,4243,"Apparel, Piece Goods, and Notions Merchant Wholesalers",0.6573116
4237,Hardware and plumbing merchant wholesalers,299905.0,0.002599925954927173,42,19,6,4245,Farm Product Raw Material Merchant Wholesalers,-0.7109669
4237,Hardware and plumbing merchant wholesalers,299905.0,0.002599925954927173,42,19,6,4251,Wholesale Electronic Markets and Agents and Brokers,0.9876717
4239,Misc. durable goods merchant wholesalers,297854.0,0.002582145497337084,42,19,6,4230,"Merchant Wholesalers, Durable Goods (4232, 4233, 4235, 4236, 4237, and 4239 only)",0.2424777
4239,Misc. durable goods merchant wholesalers,297854.0,0.002582145497337084,42,19,6,4231,Motor Vehicle and Motor Vehicle Parts and Supplies Merchant Wholesalers,-0.1601646
4239,Misc. durable goods merchant wholesalers,297854.0,0.002582145497337084,42,19,6,4234,Professional and Commercial Equipment and Supplies Merchant Wholesalers,1.041147
4239,Misc. durable goods merchant wholesalers,297854.0,0.002582145497337084,42,19,6,4238,"Machinery, Equipment, and Supplies Merchant Wholesalers",0.2607571
4239,Misc. durable goods merchant wholesalers,297854.0,0.002582145497337084,42,19,6,4240,"Merchant Wholesalers, Nondurable Goods (4244 and 4248 only)",-0.358483
4239,Misc. durable goods merchant wholesalers,297854.0,0.002582145497337084,42,19,6,4240,"Merchant Wholesalers, Nondurable Goods (4241, 4247, and 4249 only)",0.6838242
4239,Misc. durable goods merchant wholesalers,297854.0,0.002582145497337084,42,19,6,4240,"Merchant Wholesalers, Nondurable Goods (4242 and 4246 only)",-0.0027297
4239,Misc. durable goods merchant wholesalers,297854.0,0.002582145497337084,42,19,6,4243,"Apparel, Piece Goods, and Notions Merchant Wholesalers",0.6573116
4239,Misc. durable goods merchant wholesalers,297854.0,0.002582145497337084,42,19,6,4245,Farm Product Raw Material Merchant Wholesalers,-0.7109669
4239,Misc. durable goods merchant wholesalers,297854.0,0.002582145497337084,42,19,6,4251,Wholesale Electronic Markets and Agents and Brokers,0.9876717
4249,Misc. nondurable goods merchant wholesalers,293563.0,0.0025449461099557717,42,19,6,4230,"Merchant Wholesalers, Durable Goods (4232, 4233, 4235, 4236, 4237, and 4239 only)",0.2424777
4249,Misc. nondurable goods merchant wholesalers,293563.0,0.0025449461099557717,42,19,6,4231,Motor Vehicle and Motor Vehicle Parts and Supplies Merchant Wholesalers,-0.1601646
4249,Misc. nondurable goods merchant wholesalers,293563.0,0.0025449461099557717,42,19,6,4234,Professional and Commercial Equipment and Supplies Merchant Wholesalers,1.041147
4249,Misc. nondurable goods merchant wholesalers,293563.0,0.0025449461099557717,42,19,6,4238,"Machinery, Equipment, and Supplies Merchant Wholesalers",0.2607571
4249,Misc. nondurable goods merchant wholesalers,293563.0,0.0025449461099557717,42,19,6,4240,"Merchant Wholesalers, Nondurable Goods (4244 and 4248 only)",-0.358483
4249,Misc. nondurable goods merchant wholesalers,293563.0,0.0025449461099557717,42,19,6,4240,"Merchant Wholesalers, Nondurable Goods (4241, 4247, and 4249 only)",0.6838242
4249,Misc. nondurable goods merchant wholesalers,293563.0,0.0025449461099557717,42,19,6,4240,"Merchant Wholesalers, Nondurable Goods (4242 and 4246 only)",-0.0027297
4249,Misc. nondurable goods merchant wholesalers,293563.0,0.0025449461099557717,42,19,6,4243,"Apparel, Piece Goods, and Notions Merchant Wholesalers",0.6573116
4249,Misc. nondurable goods merchant wholesalers,293563.0,0.0025449461099557717,42,19,6,4245,Farm Product Raw Material Merchant Wholesalers,-0.7109669
4249,Misc. nondurable goods merchant wholesalers,293563.0,0.0025449461099557717,42,19,6,4251,Wholesale Electronic Markets and Agents and Brokers,0.9876717
4233,Lumber and const. supply merchant wholesalers,243995.0,0.0021152329350042696,42,19,6,4230,"Merchant Wholesalers, Durable Goods (4232, 4233, 4235, 4236, 4237, and 4239 only)",0.2424777
4233,Lumber and const. supply merchant wholesalers,243995.0,0.0021152329350042696,42,19,6,4231,Motor Vehicle and Motor Vehicle Parts and Supplies Merchant Wholesalers,-0.1601646
4233,Lumber and const. supply merchant wholesalers,243995.0,0.0021152329350042696,42,19,6,4234,Professional and Commercial Equipment and Supplies Merchant Wholesalers,1.041147
4233,Lumber and const. supply merchant wholesalers,243995.0,0.0021152329350042696,42,19,6,4238,"Machinery, Equipment, and Supplies Merchant Wholesalers",0.2607571
4233,Lumber and const. supply merchant wholesalers,243995.0,0.0021152329350042696,42,19,6,4240,"Merchant Wholesalers, Nondurable Goods (4244 and 4248 only)",-0.358483
4233,Lumber and const. supply merchant wholesalers,243995.0,0.0021152329350042696,42,19,6,4240,"Merchant Wholesalers, Nondurable Goods (4241, 4247, and 4249 only)",0.6838242
4233,Lumber and const. supply merchant wholesalers,243995.0,0.0021152329350042696,42,19,6,4240,"Merchant Wholesalers, Nondurable Goods (4242 and 4246 only)",-0.0027297
4233,Lumber and const. supply merchant wholesalers,243995.0,0.0021152329350042696,42,19,6,4243,"Apparel, Piece Goods, and Notions Merchant Wholesalers",0.6573116
4233,Lumber and const. supply merchant wholesalers,243995.0,0.0021152329350042696,42,19,6,4245,Farm Product Raw Material Merchant Wholesalers,-0.7109669
4233,Lumber and const. supply merchant wholesalers,243995.0,0.0021152329350042696,42,19,6,4251,Wholesale Electronic Markets and Agents and Brokers,0.9876717
4242,Druggists' goods merchant wholesalers,242240.0,0.0021000185502794495,42,19,6,4230,"Merchant Wholesalers, Durable Goods (4232, 4233, 4235, 4236, 4237, and 4239 only)",0.2424777
4242,Druggists' goods merchant wholesalers,242240.0,0.0021000185502794495,42,19,6,4231,Motor Vehicle and Motor Vehicle Parts and Supplies Merchant Wholesalers,-0.1601646
4242,Druggists' goods merchant wholesalers,242240.0,0.0021000185502794495,42,19,6,4234,Professional and Commercial Equipment and Supplies Merchant Wholesalers,1.041147
4242,Druggists' goods merchant wholesalers,242240.0,0.0021000185502794495,42,19,6,4238,"Machinery, Equipment, and Supplies Merchant Wholesalers",0.2607571
4242,Druggists' goods merchant wholesalers,242240.0,0.0021000185502794495,42,19,6,4240,"Merchant Wholesalers, Nondurable Goods (4244 and 4248 only)",-0.358483
4242,Druggists' goods merchant wholesalers,242240.0,0.0021000185502794495,42,19,6,4240,"Merchant Wholesalers, Nondurable Goods (4241, 4247, and 4249 only)",0.6838242
4242,Druggists' goods merchant wholesalers,242240.0,0.0021000185502794495,42,19,6,4240,"Merchant Wholesalers, Nondurable Goods (4242 and 4246 only)",-0.0027297
4242,Druggists' goods merchant wholesalers,242240.0,0.0021000185502794495,42,19,6,4243,"Apparel, Piece Goods, and Notions Merchant Wholesalers",0.6573116
4242,Druggists' goods merchant wholesalers,242240.0,0.0021000185502794495,42,19,6,4245,Farm Product Raw Material Merchant Wholesalers,-0.7109669
4242,Druggists' goods merchant wholesalers,242240.0,0.0021000185502794495,42,19,6,4251,Wholesale Electronic Markets and Agents and Brokers,0.9876717
5131,"NAICS 5131 Newspaper, periodical, book, and directory publishers",230261.0,0.001996170621721831,51,19,12,5111,"Newspaper, Periodical, Book, and Directory Publishers",1.337831
5131,"NAICS 5131 Newspaper, periodical, book, and directory publishers",230261.0,0.001996170621721831,51,19,12,5112,Software Publishers,1.966309
5131,"NAICS 5131 Newspaper, periodical, book, and directory publishers",230261.0,0.001996170621721831,51,19,12,5121,Motion Picture and Video Industries,0.4026041
5131,"NAICS 5131 Newspaper, periodical, book, and directory publishers",230261.0,0.001996170621721831,51,19,12,5122,Sound Recording Industries,1.43428
5131,"NAICS 5131 Newspaper, periodical, book, and directory publishers",230261.0,0.001996170621721831,51,19,12,5151,Radio and Television Broadcasting,1.429625
5131,"NAICS 5131 Newspaper, periodical, book, and directory publishers",230261.0,0.001996170621721831,51,19,12,5152,Cable and Other Subscription Programming,1.098212
5131,"NAICS 5131 Newspaper, periodical, book, and directory publishers",230261.0,0.001996170621721831,51,19,12,5170,Telecommunications,0.2466103
5131,"NAICS 5131 Newspaper, periodical, book, and directory publishers",230261.0,0.001996170621721831,51,19,12,5182,"Data Processing, Hosting, and Related Services",1.74286
5131,"NAICS 5131 Newspaper, periodical, book, and directory publishers",230261.0,0.001996170621721831,51,19,12,5191,Other Information Services,1.749664
8141,Private households,199610.0,0.0017304520426902285,81,14,13,8111,Automotive Repair and Maintenance,-1.094294
8141,Private households,199610.0,0.0017304520426902285,81,14,13,8112,Electronic and Precision Equipment Repair and Maintenance,0.1066877
8141,Private households,199610.0,0.0017304520426902285,81,14,13,8113,Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance,-0.7797639
8141,Private households,199610.0,0.0017304520426902285,81,14,13,8114,Personal and Household Goods Repair and Maintenance,-0.7464604
8141,Private households,199610.0,0.0017304520426902285,81,14,13,8121,Personal Care Services,-0.4751154
8141,Private households,199610.0,0.0017304520426902285,81,14,13,8122,Death Care Services,-0.3155441
8141,Private households,199610.0,0.0017304520426902285,81,14,13,8123,Drycleaning and Laundry Services,-1.148211
8141,Private households,199610.0,0.0017304520426902285,81,14,13,8129,Other Personal Services,-0.7702041
8141,Private households,199610.0,0.0017304520426902285,81,14,13,8131,Religious Organizations,0.9662193
8141,Private households,199610.0,0.0017304520426902285,81,14,13,8132,Grantmaking and Giving Services,1.721215
8141,Private households,199610.0,0.0017304520426902285,81,14,13,8133,Social Advocacy Organizations,1.194087
8141,Private households,199610.0,0.0017304520426902285,81,14,13,8134,Civic and Social Organizations,-0.3505448
8141,Private households,199610.0,0.0017304520426902285,81,14,13,8139,"Business, Professional, Labor, Political, and Similar Organizations",1.360341
3339,Other general purpose machinery manufacturing,192107.0,0.0016654072970547153,33,43,32,3311,Iron and Steel Mills and Ferroalloy Manufacturing,-0.9913391
3339,Other general purpose machinery manufacturing,192107.0,0.0016654072970547153,33,43,32,3312,Steel Product Manufacturing from Purchased Steel,-0.9156145
